id,name,kind,midi_note,note_label,d_brightness,d_depth,d_hardness,d_roughness,d_warmth,d_sharpness,d_boominess,stored_a4_brightness,stored_a4_depth,stored_a4_hardness,stored_a4_roughness,stored_a4_warmth,stored_a4_sharpness,stored_a4_boominess
b13bbfcb,LDScouseLead,factory,57,A3,66.3063186525757,33.67510508826423,73.21380950691034,69.18959724496571,39.659645516424945,56.48832806699146,18.721174437101244,70.77801072918754,25.870015469809772,74.12217597795214,73.87701104183039,28.7364773554646,61.24836383610345,5.835496636599274
b13bbfcb,LDScouseLead,factory,69,A4,70.9717409918824,25.308158780010814,74.65039313998946,73.54476120932033,28.547983999453134,61.394950182568806,6.354024847021051,70.77801072918754,25.870015469809772,74.12217597795214,73.87701104183039,28.7364773554646,61.24836383610345,5.835496636599274
b13bbfcb,LDScouseLead,factory,81,A5,77.1313540411957,18.115300040422937,73.06539446888956,80.13284500668306,18.953374141860472,68.25382609524226,1.8547628850067,70.77801072918754,25.870015469809772,74.12217597795214,73.87701104183039,28.7364773554646,61.24836383610345,5.835496636599274
b13bbfcb,LDScouseLead,factory,93,A6,82.0383754149397,11.428031621609975,74.9565340283404,82.14492609944294,15.378734097318585,75.97446036541469,-9.091683037522138,70.77801072918754,25.870015469809772,74.12217597795214,73.87701104183039,28.7364773554646,61.24836383610345,5.835496636599274
2f1a03da,Preset,random,45,A2,11.908546731498951,70.29422307819684,33.98828834376843,29.473544479676104,62.83403055124262,40.50608189898753,48.01992115143477,7.608544759529082,67.57556912119462,15.184417070472875,36.147643744316824,64.8294075581174,17.521845208745916,57.19236309490587
2f1a03da,Preset,random,57,A3,6.90896530979721,65.53728528014263,13.952470869329673,46.03579410261908,61.55544240376602,31.57750212490787,56.31663525563687,7.608544759529082,67.57556912119462,15.184417070472875,36.147643744316824,64.8294075581174,17.521845208745916,57.19236309490587
2f1a03da,Preset,random,69,A4,5.4758720804315715,67.56185552599062,11.130058325432074,35.331084336986585,64.4868412423221,23.575211531131934,55.78988899784605,7.608544759529082,67.57556912119462,15.184417070472875,36.147643744316824,64.8294075581174,17.521845208745916,57.19236309490587
2f1a03da,Preset,random,81,A5,17.870481756412147,59.641567141268354,30.77997656335367,21.266639946863698,66.443296640894,24.845999568310575,45.01133387584767,7.608544759529082,67.57556912119462,15.184417070472875,36.147643744316824,64.8294075581174,17.521845208745916,57.19236309490587
2f1a03da,Preset,random,93,A6,33.46787222855842,56.5168437338025,40.17373235428339,32.69007737645011,62.04794063951262,30.301320066142278,37.33506793983507,7.608544759529082,67.57556912119462,15.184417070472875,36.147643744316824,64.8294075581174,17.521845208745916,57.19236309490587
603d8f40,Preset,random,45,A2,59.299925781177215,64.21420945610588,67.13958318603585,67.68049432475763,46.85180544021169,52.22392432771328,33.936134758052575,58.25527331014621,56.50307741144887,67.06267571620782,64.76234256544147,43.574914570861495,54.33096149846622,29.803716679901413
603d8f40,Preset,random,57,A3,59.628391619545056,64.4454776255445,65.71225683824622,66.61329505640481,42.98283244104676,51.98406292938674,32.818320162843584,58.25527331014621,56.50307741144887,67.06267571620782,64.76234256544147,43.574914570861495,54.33096149846622,29.803716679901413
603d8f40,Preset,random,69,A4,64.25505997000548,52.21302412582173,64.43327511250843,69.08816660061603,36.52812817735252,54.75117918931524,27.335727202989215,58.25527331014621,56.50307741144887,67.06267571620782,64.76234256544147,43.574914570861495,54.33096149846622,29.803716679901413
603d8f40,Preset,random,81,A5,69.21546049086214,39.188284997991644,64.4777281497779,68.62830806167958,32.04239348629386,59.77995176592613,22.633421427836588,58.25527331014621,56.50307741144887,67.06267571620782,64.76234256544147,43.574914570861495,54.33096149846622,29.803716679901413
603d8f40,Preset,random,93,A6,72.90291671995647,22.8557568136464,68.8080977575666,60.79332370927749,19.251870595565595,62.95226556451736,-3.417100141174153,58.25527331014621,56.50307741144887,67.06267571620782,64.76234256544147,43.574914570861495,54.33096149846622,29.803716679901413
09dd5af7,Preset,random,45,A2,18.55196656835475,67.05784552619225,29.696448397110487,39.564398879072726,60.8416726326829,23.343165124293897,52.52667582045457,42.62813526333635,32.73315201230821,37.889620647460106,0.0,48.029221419803534,28.385433317006502,14.940331439593932
09dd5af7,Preset,random,57,A3,28.802662244604477,57.796239290512794,28.7588195296444,23.188614322128885,64.71054762155512,18.1415848040225,43.821726626002445,42.62813526333635,32.73315201230821,37.889620647460106,0.0,48.029221419803534,28.385433317006502,14.940331439593932
09dd5af7,Preset,random,69,A4,42.63191720534374,32.73507950793474,37.78158010370608,0.0,47.95412184917542,28.643292875805436,14.846228801429646,42.62813526333635,32.73315201230821,37.889620647460106,0.0,48.029221419803534,28.385433317006502,14.940331439593932
09dd5af7,Preset,random,81,A5,55.25190432808546,19.111178237025058,45.212981861364426,0.0,36.75839835980541,42.00258163395471,17.090384865241393,42.62813526333635,32.73315201230821,37.889620647460106,0.0,48.029221419803534,28.385433317006502,14.940331439593932
09dd5af7,Preset,random,93,A6,68.22792403249734,11.016212105013146,50.74822676436105,0.0,24.89845850419788,55.718915983046074,-11.16102695401095,42.62813526333635,32.73315201230821,37.889620647460106,0.0,48.029221419803534,28.385433317006502,14.940331439593932
7d905cf5,Preset,random,45,A2,56.26718721262671,71.38024555342855,52.91083553177148,46.46889128675575,53.76452385647209,52.555951467118945,33.26500033074572,68.84130693452204,40.038119593142284,78.29665186141338,69.3324964519244,31.5257449766812,58.22381239693378,25.272179710963904
7d905cf5,Preset,random,57,A3,61.300532292215216,57.7702931390067,60.76164213382356,51.05515667766883,41.02096934936464,52.24659921194288,32.61560221043955,68.84130693452204,40.038119593142284,78.29665186141338,69.3324964519244,31.5257449766812,58.22381239693378,25.272179710963904
7d905cf5,Preset,random,69,A4,69.28290913315757,37.45906771493686,73.64706218722918,72.57346822422505,32.030592522778946,58.074875627550796,24.86674029881595,68.84130693452204,40.038119593142284,78.29665186141338,69.3324964519244,31.5257449766812,58.22381239693378,25.272179710963904
7d905cf5,Preset,random,81,A5,72.74804345352703,34.72501242563558,81.01136800048215,69.82003395716407,25.647590365914446,62.24697799565824,7.950643527576677,68.84130693452204,40.038119593142284,78.29665186141338,69.3324964519244,31.5257449766812,58.22381239693378,25.272179710963904
7d905cf5,Preset,random,93,A6,78.60265895580808,22.66625600801442,78.51271821146798,76.96850643356086,16.361566901372193,70.31094046899943,-6.188724487765818,68.84130693452204,40.038119593142284,78.29665186141338,69.3324964519244,31.5257449766812,58.22381239693378,25.272179710963904
b331a9d8,Preset,random,45,A2,1.755196209535626,71.85622975280641,15.428989216680534,40.365107728843114,61.63275139715681,32.31752225040549,56.367196758858505,20.666499623844715,59.01251923903038,23.116907282887013,0.0,68.70637876586743,22.47891558871132,44.67840418898608
b331a9d8,Preset,random,57,A3,16.263743650357682,67.40812693647948,21.232279181262143,37.21736456800909,64.31714629897513,29.81344384613244,53.654110451879596,20.666499623844715,59.01251923903038,23.116907282887013,0.0,68.70637876586743,22.47891558871132,44.67840418898608
b331a9d8,Preset,random,69,A4,22.138792461595273,58.17566055770534,27.74210823559106,0.0,68.76818600592827,21.316285679027953,44.52919382800893,20.666499623844715,59.01251923903038,23.116907282887013,0.0,68.70637876586743,22.47891558871132,44.67840418898608
b331a9d8,Preset,random,81,A5,35.53396681862783,30.484227004456457,35.328860105394924,0.0,48.888487132508054,31.580390519420618,18.41887967587639,20.666499623844715,59.01251923903038,23.116907282887013,0.0,68.70637876586743,22.47891558871132,44.67840418898608
b331a9d8,Preset,random,93,A6,50.9858785801424,19.41637954641039,44.577961544256226,0.0,37.14379930756682,39.396567534293425,20.329301021594695,20.666499623844715,59.01251923903038,23.116907282887013,0.0,68.70637876586743,22.47891558871132,44.67840418898608
5381f774,Preset,random,45,A2,42.51163231244972,63.589352915768465,45.190981300280015,54.32133420337897,62.87652259890553,23.41977127885054,42.42518293790964,53.03641138437958,41.32570156221145,51.78331082243258,45.08766466924179,51.53064255123458,35.90320901388087,29.38422742058807
5381f774,Preset,random,57,A3,46.90463307949178,55.03066100115574,51.77006166518484,48.853621497613524,58.43095339772523,27.552083745352572,37.77432086547976,53.03641138437958,41.32570156221145,51.78331082243258,45.08766466924179,51.53064255123458,35.90320901388087,29.38422742058807
5381f774,Preset,random,69,A4,53.046350550131514,41.708052305176544,51.1316837071646,45.27492087911059,51.519653486611816,36.1221968661566,29.41539258216956,53.03641138437958,41.32570156221145,51.78331082243258,45.08766466924179,51.53064255123458,35.90320901388087,29.38422742058807
5381f774,Preset,random,81,A5,60.56248304097787,23.63380325653017,56.85577628039576,40.770679989786984,38.36053344910058,45.3109044224178,15.703399149639706,53.03641138437958,41.32570156221145,51.78331082243258,45.08766466924179,51.53064255123458,35.90320901388087,29.38422742058807
5381f774,Preset,random,93,A6,68.13649252625761,16.328229698319547,61.02939888779508,41.10959642598877,30.573881483349787,54.19322883331969,14.93212421883836,53.03641138437958,41.32570156221145,51.78331082243258,45.08766466924179,51.53064255123458,35.90320901388087,29.38422742058807
6a6e7fc1,Preset,random,45,A2,59.794786614325524,54.90068243864599,53.94078530971527,62.187849674068225,52.64746640439438,34.02018462018628,37.34470996443464,62.78614753509801,28.141138439258285,46.38277852000749,45.224764245815955,42.47993928759391,37.867686670151926,20.40316596696622
6a6e7fc1,Preset,random,57,A3,61.50045422863403,39.829496669447295,46.75431165000333,54.545005350511516,47.0028693604399,37.45457210754211,28.488730629228026,62.78614753509801,28.141138439258285,46.38277852000749,45.224764245815955,42.47993928759391,37.867686670151926,20.40316596696622
6a6e7fc1,Preset,random,69,A4,62.87767964172529,27.51072110318072,46.48564164901168,44.784387474787735,42.185012624592794,39.02225728647437,19.873071372450447,62.78614753509801,28.141138439258285,46.38277852000749,45.224764245815955,42.47993928759391,37.867686670151926,20.40316596696622
6a6e7fc1,Preset,random,81,A5,63.30887570539308,20.74962365833025,48.044243629508145,38.738792773286875,34.67321242117704,43.378683296097975,9.22894731022214,62.78614753509801,28.141138439258285,46.38277852000749,45.224764245815955,42.47993928759391,37.867686670151926,20.40316596696622
6a6e7fc1,Preset,random,93,A6,69.95304380272148,16.9041539534456,46.78024641507784,34.99717906578488,29.579350520459016,52.14204642863581,-9.715096500174788,62.78614753509801,28.141138439258285,46.38277852000749,45.224764245815955,42.47993928759391,37.867686670151926,20.40316596696622
51f727ca,Preset,random,45,A2,9.401689527711774,72.0601122883045,23.9895605702213,44.066992397976165,61.303023610730676,29.066642738217226,56.90252542205684,21.776944072085335,59.5371407671615,30.44953818257298,28.462429568352004,67.68453078651572,15.022075212676032,47.62984831278541
51f727ca,Preset,random,57,A3,8.761517746949202,67.44762224787053,27.525378449861137,34.47854840129148,61.63831951937689,25.209519940593033,54.87073458208312,21.776944072085335,59.5371407671615,30.44953818257298,28.462429568352004,67.68453078651572,15.022075212676032,47.62984831278541
51f727ca,Preset,random,69,A4,21.78381537409978,59.53868231560188,30.528881840840455,28.538255604727915,67.7609981390275,14.697619250252963,47.67788065131971,21.776944072085335,59.5371407671615,30.44953818257298,28.462429568352004,67.68453078651572,15.022075212676032,47.62984831278541
51f727ca,Preset,random,81,A5,37.18773208373486,50.16547186635589,43.15226729034137,29.968518262279034,55.903011543457716,18.583827824079307,37.30594256358141,21.776944072085335,59.5371407671615,30.44953818257298,28.462429568352004,67.68453078651572,15.022075212676032,47.62984831278541
51f727ca,Preset,random,93,A6,50.88662811518021,51.5395379974068,49.48946382533725,36.082303119881146,54.70435061061975,32.064955779118435,37.056578632682275,21.776944072085335,59.5371407671615,30.44953818257298,28.462429568352004,67.68453078651572,15.022075212676032,47.62984831278541
49fe5850,Preset,random,45,A2,22.04643536073293,72.29682793133368,37.76219225369806,39.226395292387224,69.09136672782412,18.568591508678068,54.791193496862824,36.697757105171014,57.269646033336876,40.707088459470754,43.068674856835194,52.23546794127083,26.329399529301128,34.551772731463146
49fe5850,Preset,random,57,A3,28.003938445078,68.82230004318065,35.91830422860707,43.44805885540079,61.345532309463984,16.0745865448203,39.91426840913736,36.697757105171014,57.269646033336876,40.707088459470754,43.068674856835194,52.23546794127083,26.329399529301128,34.551772731463146
49fe5850,Preset,random,69,A4,36.35385496132254,60.63977215663908,45.95368657352489,43.27085670500096,54.66866421238555,26.509905997643166,35.89704610062241,36.697757105171014,57.269646033336876,40.707088459470754,43.068674856835194,52.23546794127083,26.329399529301128,34.551772731463146
49fe5850,Preset,random,81,A5,57.19625723152086,31.67509631876657,52.63311314382244,32.26047517282393,30.162548152674876,42.005904965055066,25.923087749092353,36.697757105171014,57.269646033336876,40.707088459470754,43.068674856835194,52.23546794127083,26.329399529301128,34.551772731463146
49fe5850,Preset,random,93,A6,73.34685850784419,25.178369088095316,52.477902067850806,0.0,23.172261340046266,53.82382963865139,16.620040532696066,36.697757105171014,57.269646033336876,40.707088459470754,43.068674856835194,52.23546794127083,26.329399529301128,34.551772731463146
9f7c94f0,Preset,random,45,A2,73.63413781789143,34.41987797603447,83.14022843733966,76.92789910840776,23.488494262719485,62.55390096593942,10.857190873076986,69.5347530972679,29.087499991299865,74.48643559677944,59.914271201981826,21.643531805642283,60.822469563142135,3.9000432624387855
9f7c94f0,Preset,random,57,A3,72.92037657253056,32.00482133271047,76.88159568769973,68.52043396242807,24.513361848234464,61.60864239293731,15.270289697045278,69.5347530972679,29.087499991299865,74.48643559677944,59.914271201981826,21.643531805642283,60.822469563142135,3.9000432624387855
9f7c94f0,Preset,random,69,A4,69.50564779737473,25.905528902950202,68.33104052083422,59.952484545768,21.79694338195936,60.71393520145256,4.070532289466598,69.5347530972679,29.087499991299865,74.48643559677944,59.914271201981826,21.643531805642283,60.822469563142135,3.9000432624387855
9f7c94f0,Preset,random,81,A5,68.60790528838064,19.127392936496655,72.27000599795974,51.041489717457175,21.035831893004296,63.279469199755596,11.203682068185561,69.5347530972679,29.087499991299865,74.48643559677944,59.914271201981826,21.643531805642283,60.822469563142135,3.9000432624387855
9f7c94f0,Preset,random,93,A6,72.67467887361776,10.62843852881489,70.81416427616182,42.25241572248098,18.624426187955212,68.48907716194597,3.928361197907712,69.5347530972679,29.087499991299865,74.48643559677944,59.914271201981826,21.643531805642283,60.822469563142135,3.9000432624387855
ad950978,Preset,random,45,A2,28.84424409485266,66.94874387587669,32.816567722067774,28.454081203916328,54.30867809409385,24.551249361791307,54.05033063142698,47.3926634660591,27.08881690591344,47.80808140985923,0.0,34.878691137207994,35.32746394116342,13.774477020711135
ad950978,Preset,random,57,A3,38.13832360676053,51.072093176233246,32.02931427478953,0.0,55.71076035946561,24.785187977367848,42.81374518020624,47.3926634660591,27.08881690591344,47.80808140985923,0.0,34.878691137207994,35.32746394116342,13.774477020711135
ad950978,Preset,random,69,A4,47.39545624311229,27.410416830470126,47.623107833796496,0.0,34.889926331071294,35.32763855321909,13.501206303771735,47.3926634660591,27.08881690591344,47.80808140985923,0.0,34.878691137207994,35.32746394116342,13.774477020711135
ad950978,Preset,random,81,A5,55.8194309362684,18.155515501489525,55.67841722295984,43.995957612938895,29.368872864036106,46.77307049006028,15.334161023251637,47.3926634660591,27.08881690591344,47.80808140985923,0.0,34.878691137207994,35.32746394116342,13.774477020711135
ad950978,Preset,random,93,A6,68.1555575375397,9.491621550434836,58.711130383405475,42.63963037640503,22.180362360866987,59.10019913920337,-9.683292029733408,47.3926634660591,27.08881690591344,47.80808140985923,0.0,34.878691137207994,35.32746394116342,13.774477020711135
9276feb1,Preset,random,45,A2,51.502420876347124,62.753566353318156,47.88246110857864,52.256783838660446,56.1800050704194,31.65094525064094,32.94645525921074,67.46190137610145,24.467631256879763,56.57309014083262,60.314758543610985,40.42092870102993,47.958352652312335,11.155483267962609
9276feb1,Preset,random,57,A3,55.27432819437555,33.46769775325078,53.195791123752855,53.90318679088409,46.756245707171374,37.80134193168013,25.382996446804196,67.46190137610145,24.467631256879763,56.57309014083262,60.314758543610985,40.42092870102993,47.958352652312335,11.155483267962609
9276feb1,Preset,random,69,A4,67.46207490158372,13.61246229435858,50.78279009149466,61.213331714491126,40.38090150222213,47.80978639257054,10.014951680732228,67.46190137610145,24.467631256879763,56.57309014083262,60.314758543610985,40.42092870102993,47.958352652312335,11.155483267962609
9276feb1,Preset,random,81,A5,76.00357311481218,20.060953523840453,62.307731018671234,69.39478938278312,32.057208586088876,61.082611223056446,-3.9244051993627664,67.46190137610145,24.467631256879763,56.57309014083262,60.314758543610985,40.42092870102993,47.958352652312335,11.155483267962609
9276feb1,Preset,random,93,A6,73.7298197180418,18.114950009613338,67.53355612034261,70.65776735447025,33.38059409349768,62.710403686939685,2.5883090101260464,67.46190137610145,24.467631256879763,56.57309014083262,60.314758543610985,40.42092870102993,47.958352652312335,11.155483267962609
95bf091e,Preset,random,45,A2,54.57413234574541,65.32584571824955,48.04247882618512,57.71644987009867,58.32746562844817,38.90224074291436,35.86596175153137,59.632513066795866,41.71389434655285,53.21048968217923,61.81715026071245,47.67479986113931,47.238949633255636,19.718472718473244
95bf091e,Preset,random,57,A3,55.418460649454055,50.92842816504095,49.26978723635736,60.87099228161562,60.415556129238205,41.5523829895495,33.51963514248362,59.632513066795866,41.71389434655285,53.21048968217923,61.81715026071245,47.67479986113931,47.238949633255636,19.718472718473244
95bf091e,Preset,random,69,A4,59.72194996039147,41.68163560966343,52.081091954022526,61.801465233899464,47.865681933425776,46.987612816543155,20.612531909749837,59.632513066795866,41.71389434655285,53.21048968217923,61.81715026071245,47.67479986113931,47.238949633255636,19.718472718473244
95bf091e,Preset,random,81,A5,65.11607969458804,26.995030187812766,56.71188456244289,63.680241868105476,41.51920372268471,53.355054278157894,15.925914211063041,59.632513066795866,41.71389434655285,53.21048968217923,61.81715026071245,47.67479986113931,47.238949633255636,19.718472718473244
95bf091e,Preset,random,93,A6,70.0789659488535,19.248349262369274,61.75269543647522,66.61495794383517,36.46050712815029,60.16936935546685,9.17031940045458,59.632513066795866,41.71389434655285,53.21048968217923,61.81715026071245,47.67479986113931,47.238949633255636,19.718472718473244
11781bad,Preset,random,45,A2,29.8393441348089,70.80168570244014,53.291600158778294,32.565131217425375,68.20444437836129,49.511751018718805,36.971945363115566,18.28970164801529,72.84882016867923,37.937850446296906,22.116056002894112,63.05323075325377,30.67512497457168,53.26490640611556
11781bad,Preset,random,57,A3,27.689639609869417,76.51829330637696,51.36064841451298,0.0,67.29327559106466,42.47557780285927,44.41316041272927,18.28970164801529,72.84882016867923,37.937850446296906,22.116056002894112,63.05323075325377,30.67512497457168,53.26490640611556
11781bad,Preset,random,69,A4,25.360826866533962,74.30338000095038,42.86965980482131,30.486950620389848,62.11308031759401,35.99934709035038,48.39112950947006,18.28970164801529,72.84882016867923,37.937850446296906,22.116056002894112,63.05323075325377,30.67512497457168,53.26490640611556
11781bad,Preset,random,81,A5,20.5751580479372,66.19046137861875,35.08646918087672,28.169480869305378,62.83596304969414,28.972196916587315,54.84374262057622,18.28970164801529,72.84882016867923,37.937850446296906,22.116056002894112,63.05323075325377,30.67512497457168,53.26490640611556
11781bad,Preset,random,93,A6,17.140029981401014,66.92076262966076,29.016359626244537,28.509765377341296,58.19548610217856,-9.539965300931108,64.62187628565351,18.28970164801529,72.84882016867923,37.937850446296906,22.116056002894112,63.05323075325377,30.67512497457168,53.26490640611556
82581e01,Preset,random,45,A2,61.77815719885272,25.028046039960955,65.66082853151826,51.823934365373304,31.016652592182616,54.60617222860043,-3.6772210810905754,75.82871311539537,7.9132545971904875,63.319539851759345,53.18341352389761,19.435022707746686,71.9065644293241,-1.4158923297901254
82581e01,Preset,random,57,A3,69.52719261534274,15.123026891890689,77.05396904724324,57.68198187953153,24.49713086527808,65.88770065357068,6.753322310560129,75.82871311539537,7.9132545971904875,63.319539851759345,53.18341352389761,19.435022707746686,71.9065644293241,-1.4158923297901254
82581e01,Preset,random,69,A4,75.49811385214511,7.804790134216461,59.76504844062927,51.065089421584915,20.84830129530066,69.26633888866792,0.08369281327597378,75.82871311539537,7.9132545971904875,63.319539851759345,53.18341352389761,19.435022707746686,71.9065644293241,-1.4158923297901254
82581e01,Preset,random,81,A5,82.17477847994887,5.655874077488136,56.92862717237682,57.498565757512715,20.762037384331865,89.63639803981356,-12.376966644658054,75.82871311539537,7.9132545971904875,63.319539851759345,53.18341352389761,19.435022707746686,71.9065644293241,-1.4158923297901254
82581e01,Preset,random,93,A6,87.29485376750536,3.7890765737564465,60.09660686826359,60.201287238508975,30.957260885347537,110.83842175029353,-31.632252481087505,75.82871311539537,7.9132545971904875,63.319539851759345,53.18341352389761,19.435022707746686,71.9065644293241,-1.4158923297901254
a2de9fb9,Preset,random,45,A2,49.67735372197698,68.72901763804319,40.31871057282736,32.89878823296448,51.155064327823055,44.79602504151946,45.44645327123227,59.657183730346176,45.327408849623424,55.37860844952016,47.40512408363746,35.302211725854086,54.046837128275996,16.974165769315817
a2de9fb9,Preset,random,57,A3,48.11844106063884,63.847966384885304,44.25241886487359,33.88883627062672,51.264223706460086,46.04354254787228,43.18894597971534,59.657183730346176,45.327408849623424,55.37860844952016,47.40512408363746,35.302211725854086,54.046837128275996,16.974165769315817
a2de9fb9,Preset,random,69,A4,59.953039793522855,43.77718272843569,54.88200273684063,47.130820792691964,34.215868949614965,54.4795047999697,17.93003519073553,59.657183730346176,45.327408849623424,55.37860844952016,47.40512408363746,35.302211725854086,54.046837128275996,16.974165769315817
a2de9fb9,Preset,random,81,A5,71.50711187946398,22.369617986928958,54.634104040374154,49.49751428082678,18.921734629057095,65.49396813896547,-1.3109807212899973,59.657183730346176,45.327408849623424,55.37860844952016,47.40512408363746,35.302211725854086,54.046837128275996,16.974165769315817
a2de9fb9,Preset,random,93,A6,71.89751120961323,16.24458924727619,55.87529855381234,44.50098668377126,21.06455418846689,69.62506575815301,10.716928053324015,59.657183730346176,45.327408849623424,55.37860844952016,47.40512408363746,35.302211725854086,54.046837128275996,16.974165769315817
38dbcc7d,Preset,random,45,A2,59.531948718220775,46.03819375767091,64.48822367365497,54.446504598403834,34.858710664570225,51.872623968476205,27.54001937946387,71.3799833085148,17.191215909987868,72.86714693059511,68.17962676216293,20.63749867587387,64.2509332038016,14.230874259825024
38dbcc7d,Preset,random,57,A3,65.19466430529948,26.212480645405734,72.47868861976579,61.05740076094231,23.29178209958013,57.350261752324045,12.793953017447002,71.3799833085148,17.191215909987868,72.86714693059511,68.17962676216293,20.63749867587387,64.2509332038016,14.230874259825024
38dbcc7d,Preset,random,69,A4,71.38131795547815,17.282448534167322,71.69557328650532,67.94046797092054,20.29165744159186,64.18496583957761,15.049054345401041,71.3799833085148,17.191215909987868,72.86714693059511,68.17962676216293,20.63749867587387,64.2509332038016,14.230874259825024
38dbcc7d,Preset,random,81,A5,77.49449353274414,9.603337956354757,67.86522075797271,64.6650385713482,16.04372289557967,73.63221081643664,1.8270234041509106,71.3799833085148,17.191215909987868,72.86714693059511,68.17962676216293,20.63749867587387,64.2509332038016,14.230874259825024
38dbcc7d,Preset,random,93,A6,83.4076527835377,4.900196044864217,65.97194617861783,62.07022623036981,19.222696406565696,82.7063371495601,-12.56740723351443,71.3799833085148,17.191215909987868,72.86714693059511,68.17962676216293,20.63749867587387,64.2509332038016,14.230874259825024
4abdd4ec,Preset,random,45,A2,33.313503016990815,79.54090863327762,38.54246316718114,0.0,64.42379782214361,44.37608013783406,37.097869343889855,29.59000314906192,71.21167338841421,26.19001550688253,30.35909253674293,60.050203162874425,35.430686484680216,53.9558002603149
4abdd4ec,Preset,random,57,A3,40.92525921909766,74.92724026802578,27.660943747644367,0.0,60.649082037588826,42.36190158425588,45.87434664863896,29.59000314906192,71.21167338841421,26.19001550688253,30.35909253674293,60.050203162874425,35.430686484680216,53.9558002603149
4abdd4ec,Preset,random,69,A4,29.554601731915692,71.20672607780966,33.4641400083609,30.319466611232624,59.9382114538481,34.85096778208129,54.27950206160165,29.59000314906192,71.21167338841421,26.19001550688253,30.35909253674293,60.050203162874425,35.430686484680216,53.9558002603149
4abdd4ec,Preset,random,81,A5,29.289305158970812,66.56865063157407,6.3128533431186185,0.0,64.02781105162072,25.38194057548207,52.724144179755896,29.59000314906192,71.21167338841421,26.19001550688253,30.35909253674293,60.050203162874425,35.430686484680216,53.9558002603149
4abdd4ec,Preset,random,93,A6,30.665921774442303,56.12599533102298,10.772754462423677,0.0,64.5840176291355,20.39456268716063,44.140862861386736,29.59000314906192,71.21167338841421,26.19001550688253,30.35909253674293,60.050203162874425,35.430686484680216,53.9558002603149
d23fea90,Preset,random,45,A2,17.31327130188467,72.21798445384903,28.97060045368511,41.216640105756184,61.95500108212821,38.42219229415154,51.95826247681945,32.74212973313066,67.36946942159291,45.9532917628419,0.0,70.49888216891489,39.85826803248177,42.75326980513262
d23fea90,Preset,random,57,A3,21.991231847697406,63.17091318929156,31.864667440784658,34.64017404201479,64.78976339639465,24.40060413757663,55.404018406939976,32.74212973313066,67.36946942159291,45.9532917628419,0.0,70.49888216891489,39.85826803248177,42.75326980513262
d23fea90,Preset,random,69,A4,35.709402180829855,76.9254938040253,52.07412665405613,27.905402755070885,67.86309959971382,46.661027058052255,39.80939334239186,32.74212973313066,67.36946942159291,45.9532917628419,0.0,70.49888216891489,39.85826803248177,42.75326980513262
d23fea90,Preset,random,81,A5,35.26295304463352,69.8826029489746,50.07909559498293,0.0,69.24446496632862,48.289256511377246,38.83637841784844,32.74212973313066,67.36946942159291,45.9532917628419,0.0,70.49888216891489,39.85826803248177,42.75326980513262
d23fea90,Preset,random,93,A6,31.180738528703987,70.84673001477323,47.25689643865533,0.0,67.6164025290876,46.03625959471303,40.934077056294875,32.74212973313066,67.36946942159291,45.9532917628419,0.0,70.49888216891489,39.85826803248177,42.75326980513262
b84d39b2,Preset,random,45,A2,34.23083878025438,74.32743151894675,49.43879945652728,36.44077610463004,66.53724763869693,24.234909175745273,52.847128602745435,37.97584716163857,70.40929390024105,42.86980996202843,38.83785847178324,65.14517130154627,25.970928272746576,50.14429572791395
b84d39b2,Preset,random,57,A3,29.622141273534474,75.28302431490415,28.24532113796934,44.42953940917406,66.0523866122042,7.372874486216425,55.06998686936285,37.97584716163857,70.40929390024105,42.86980996202843,38.83785847178324,65.14517130154627,25.970928272746576,50.14429572791395
b84d39b2,Preset,random,69,A4,38.06134240792167,70.42852026666064,43.20768548061193,38.70520695725103,65.02436249153135,27.05571140916563,49.84083703456792,37.97584716163857,70.40929390024105,42.86980996202843,38.83785847178324,65.14517130154627,25.970928272746576,50.14429572791395
b84d39b2,Preset,random,81,A5,35.37698836632073,63.76264640711949,40.33859796699943,35.07087815407816,69.01198426540199,12.512503100050143,47.44545351565294,37.97584716163857,70.40929390024105,42.86980996202843,38.83785847178324,65.14517130154627,25.970928272746576,50.14429572791395
b84d39b2,Preset,random,93,A6,32.44912153006227,57.1612485239019,22.40374520264453,34.426165460628965,67.70102363320424,10.16058373313712,45.96843887962386,37.97584716163857,70.40929390024105,42.86980996202843,38.83785847178324,65.14517130154627,25.970928272746576,50.14429572791395
14802cec,Preset,random,45,A2,30.227389352784073,70.58139436934194,33.40894774588905,44.326072476358405,66.72849314523911,18.18663396632628,55.077001621335725,40.24254754710172,43.78878969147836,27.156482986614108,42.327938557975294,54.54299896371515,19.815136260951597,39.66210402543561
14802cec,Preset,random,57,A3,29.848111971144732,60.261583104877204,33.92794114014595,46.27630149857631,65.8488333189537,16.383754081256757,47.390775821237156,40.24254754710172,43.78878969147836,27.156482986614108,42.327938557975294,54.54299896371515,19.815136260951597,39.66210402543561
14802cec,Preset,random,69,A4,40.276171569703294,43.86317499999065,29.59686815959664,42.13295500335765,54.37313340830942,20.849810131542164,39.85967524474462,40.24254754710172,43.78878969147836,27.156482986614108,42.327938557975294,54.54299896371515,19.815136260951597,39.66210402543561
